,V1,V2,V3,V4,V5,V6,V7
144190a796ca9aa0ec08353b8b19609b,Bacteria,NA,NA,NA,NA,NA,NA
1444706c357c92305119a2c720b905cd,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,NA
1480ca25e3c678a939d2e61361e24d2f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
14d853eb15aa1667961835da8775d16b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
14e79bddcad354c511762a5a19f3cae5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
14ee68d050134709372ee98b1e4271c5,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Parvimonas,NA
15253913800b411120eb998e7693c044,Bacteria,NA,NA,NA,NA,NA,NA
15268b941519e997913a3765ba401f56,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA
153d104f7cc1eafa0dc22dc03160aa99,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
153e69835e37c28d0d73d2c4eef306c0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella,indoligenes
15430f16a631bdc65b1b2db86af7de8c,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_Incertae_Sedis_XI,Gemella,asaccharolytica
154ad4dc3ce370603c8fe567e216f76f,Bacteria,NA,NA,NA,NA,NA,NA
1550a9b8b9bb057d7aa2c68299745477,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,NA,NA
1562277659f18d798159192adce1311c,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
158ff3aa5220f29463ff60383ac25a98,Bacteria,NA,NA,NA,NA,NA,NA
15c4d6bb8952e4102aa566e63f0a3efc,NA,NA,NA,NA,NA,NA,NA
15df00c192075a200c71bb127d78aeae,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
1600e19a7dd5ea8505a8ce2903b246a0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,NA
1609c64263fd272e3caa0fa8158c5bb0,NA,NA,NA,NA,NA,NA,NA
16213450619619c1dbc6a042a937208c,NA,NA,NA,NA,NA,NA,NA
1627cce0bf5ac7971d7efb9c5f25a17a,Bacteria,NA,NA,NA,NA,NA,NA
164d90a8980fba14b95262f608804ea8,Bacteria,NA,NA,NA,NA,NA,NA
164ecb62d77ec4f454968300435b492b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,longicatena
1664a0c4864206663391cb73de8de1d5,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,NA,NA
167f7cc66030d3476fa277005ca630ff,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
169ecb898ad9291f9392aec6e86bc809,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
16a7e15eda657874e362d5e249f54e1c,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
16b1e4eebcab3b04b343822c2a611054,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
16bc53b35deeaab423709dfb3126ded0,Bacteria,NA,NA,NA,NA,NA,NA
16be8b3c777142e1a46295f96f8b6f5c,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,NA
16c662015e39e438a2f32aca80ef715f,NA,NA,NA,NA,NA,NA,NA
16d649e04eeaf7008a5fc77b74867eff,Bacteria,NA,NA,NA,NA,NA,NA
170439e5773532c49e749159932911ad,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
170a90c2304f4a853604477d485b8319,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
170b2eeb2fe050983ca7ac2da9c1b685,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,merdae
170f50af5b8b99fe97d2ec79d3de6d95,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
17133b497d61dd9cb325852d468fd5c8,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,NA
1714a7fc2d6a03329e39782f47a2891e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella,NA
1730ff1a08e845873f3f1b2906fb99de,Bacteria,NA,NA,NA,NA,NA,NA
17387acf266249ba90fca6f6f5c774d4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
1740134a36707486e2d3fd896585b0aa,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,buccalis
1777426ee6ded91bcb7349a47964c37b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
178554ae7560dd4e7cd3b2875f39560a,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,hominis
178806339961a8f33fc34b99f7183e4b,NA,NA,NA,NA,NA,NA,NA
178ad545dbbde7157c4126fe2c091ddd,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,NA
1792091b6e452b6435ad46385ac51d97,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
17957e42f3502ab01b2d0cbc7c9bc738,Bacteria,NA,NA,NA,NA,NA,NA
17a9250e6a3e968da19b52a80088dd24,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,kalixensis
17b56469fe822c0ad618ab063e2e2bfe,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
17c1478c31797da5f355bf7d5bf9ea83,Bacteria,NA,NA,NA,NA,NA,NA
17c9871f53103716b9ad48ed21edc6b3,Bacteria,NA,NA,NA,NA,NA,NA
17d9bd7273f678e27fcd91b30d1b4f2d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Butyricimonas,NA
17f39eee273d1a5422d17b688bc2d12c,Bacteria,NA,NA,NA,NA,NA,NA
17f98676320e99b0e079bb603d71df63,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
181257a11ac1def8e6599d66ccd30dfd,Bacteria,NA,NA,NA,NA,NA,NA
181d1f7754f29c061073b17bd8d2e4c8,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
1820bf29fde82e6102a95e519905c131,Bacteria,NA,NA,NA,NA,NA,NA
184901a92605f59f89cd9712bd68d69c,Bacteria,NA,NA,NA,NA,NA,NA
185a16be14f615e42bbb2a8f5c40df83,Bacteria,NA,NA,NA,NA,NA,NA
18604fa2c1e96d60c9d7c210bf0ddd66,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
189c8071d02fa5792a1a0b7c0b46d24e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
18a000097d5ef621028682afcce7066c,Bacteria,NA,NA,NA,NA,NA,NA
18b022ab137a5b6fda874c5502ebb611,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,multivorum
18c0360418288afdc554e75a3596236c,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae
18e501924fb567fbc7f673da530cf2ab,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
18f868043e07599723c7778a905fefbf,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinotignum,NA
1917b429891e48f22be70a9ce54a1ae8,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
1918b4ccbb68364047e6b851c4ea6171,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,NA
191bebeb2db8f14235df6185c7348e63,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
192cce38a9f186412486463d2b79359e,Bacteria,NA,NA,NA,NA,NA,NA
19427bfe22a453833dc100657987984c,Bacteria,NA,NA,NA,NA,NA,NA
1994e8f23d8f16264e5940993a6fbee0,Bacteria,NA,NA,NA,NA,NA,NA
19b1003c521ddc4b2bb366951751d728,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
19ef68dcabbc6a80b4d80dd12de4f395,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,indistinctus
1a1e0c9f05f691284d396a2585d14501,NA,NA,NA,NA,NA,NA,NA
1a1f3a80139b0406e160f6e7c8034fac,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,NA
1a3fe19fa82429a2bbaa10ebbdf2a8b2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
1a65e15ba0f434048e928090706aae5f,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
1a6a1f4c58572a9de65d6ce565d9f20c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
1a7ad121fd091c7716c0c07e190173d1,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
1a89165b84de2b3b81b9a2df156d4cb4,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XIII,Anaerovorax,NA
1a99102dd712fab24c971971e7af45ef,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
1aa7ddd4a6124fcd085dd5e5f6590f91,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,NA,NA,NA
1aaf78c4cf6eba2e4d418fe8a67e04f6,Bacteria,NA,NA,NA,NA,NA,NA
1ab1328b7556f484e223510dada9e256,Bacteria,NA,NA,NA,NA,NA,NA
1aca285071c7b4fad303a5f07f504b53,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,bivia
1ad2657c6f7f1c45037602e7e51bcd8e,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
1b0a818a98e02b347c2fdac7ff14c420,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,mucilaginosa
1b0f5f52b1258aa262b5899959287fd3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
1b18b3d41c123688339ec5c72da8cefe,Bacteria,NA,NA,NA,NA,NA,NA
1b210b7e7858a41e41e3d4bb5fd57f24,Bacteria,NA,NA,NA,NA,NA,NA
1b3212a990458e52f1f49972690f7c58,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
1b33e30fdb0a82612530caa8a9b465c6,Bacteria,NA,NA,NA,NA,NA,NA
1b6303535ea8ecb167a8af2d5d18d793,NA,NA,NA,NA,NA,NA,NA
1b7a18a1f7f53db35d5ed0568f92d7b6,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,coli/fergusonii/flexneri/sonnei
1b8493fe92f0e9a430bc6c5a284bae79,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,NA
1baaec28578dcceb9d4ac8a6043ec719,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
1bab4f3aa27110c3662bc567973c71be,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
1bb1529a014442d2c90b3de080cff793,Bacteria,NA,NA,NA,NA,NA,NA
1beb616cdf15c5da60b6bfa7962b4058,NA,NA,NA,NA,NA,NA,NA
1bf297903c6e175156c5f2e8d8fd1924,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
1bf54fb9e36e79a5270a968a7420f89e,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,NA
1c0592028f67fee327440794e8dec51f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,NA,NA
1c06925dc035a9d04400b95dda595958,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,parvum/urealyticum
1c186f13714316bebad25cc1b4ab6283,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
1c894369a1422352b77ca6b7998366f2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
1c96bcea1f6ee74d196610aef6de64c3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,NA,NA,NA
1c9bcf078b58d4af6631408782bfa745,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,NA
1ca358eae903847ab3c0f8c50218de5c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,NA
1cb77c431f4c72ee8914623f9f0ab2fb,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
1cc08229629e24124031a5918b75cf6d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
1cc4576553ff5538d25bd6a38f8da2f8,Bacteria,NA,NA,NA,NA,NA,NA
1cebb7f12e77746c8905ec7c3fb872e5,Bacteria,NA,NA,NA,NA,NA,NA
1cecaf2cb11abd9407ef7d4ce75f62bc,Bacteria,NA,NA,NA,NA,NA,NA
1d0a4c421178f69beedbbd268020a559,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,NA
1d2ac57018a5dbdcde8ed6261e948fc2,Bacteria,NA,NA,NA,NA,NA,NA
1d41e2dac268f64d90675d9bccd7ba48,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,minutissimum/singulare
1d47d656d1cb367d5ab5e7b74b018d94,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
1d5d2de755bc0dbf788bc195cd3beea8,NA,NA,NA,NA,NA,NA,NA
1d77ee579f000f2c6a6280ccabfceda5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
1d8e9ce34d2d918359c7e9543293c984,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
1d8edfc2d139d762b257216b86883d79,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
1d96ba35eba1bbba966256e491d52dc1,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,propionicifaciens
1d982283242e70add32b13461bb509f3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
1d9f0b0f79188dd4e9c74587277a0852,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
1daf02c51482e00dd500e327cf99daca,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,NA
1dca586bda059dc1d1510eb92d04a9cb,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
1dd2ef9c9d08f369cb5049bb20f1b6ac,Bacteria,NA,NA,NA,NA,NA,NA
1de5c6de99d44551d411e21edd2ea6df,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
1dee135eb698d8878b582c744fc9923d,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
1e2eeaf69aada98751a6250a60e7927a,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,NA
1e432fff704e5c225b637642610b7c68,Bacteria,NA,NA,NA,NA,NA,NA
1e54af6f3a0969eebc958d0df4945784,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,Peptococcus,NA
1e6284246d9d3ee3f24c95e6689d6bd4,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
1e6df0e74a9b6bf8149d982bb4df851f,Bacteria,NA,NA,NA,NA,NA,NA
1e79628104a208a1d7137715a1eda140,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,NA
1e854bb91a1cf1dd30fefec4adbb1d88,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Gallicola,NA
1e8ababc70d2d7f44bc0960b32bc61d1,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
1ebb24b1984ff9f198e61f30b769a6f9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,NA
1ec2ea508fef697ac905c187b36f01be,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
1ec3121080248f73be3975a83a8a5a49,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,mucilaginosa
1ed2ef1bd44190937fdee96248986c5e,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
1ed8c344324aeadfd90359e841231f9a,NA,NA,NA,NA,NA,NA,NA
1eedf1891502fe84385269baa5f3a6b7,Bacteria,NA,NA,NA,NA,NA,NA
1f4715025880e2c397c58cf1e56fdc6a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,NA
1f6d3f5e7ef8cde02bf2fbcac57e89de,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
1f7e01ef0c327c5df17acdfea43b3801,Bacteria,NA,NA,NA,NA,NA,NA
1faa83185fe72ec5616f0f7a2c4dc498,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,NA
1fc0e1349de1aa453290997f0eee9128,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
1fe23257d36accf4ad06163603043edc,NA,NA,NA,NA,NA,NA,NA
1feb9a6932b7c2a6a790ed497dafdfc4,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,NA
201814d481468b16095e330f8bda0c6a,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
20196c3e4f38d547a60b95bf25ddc1a6,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
203061feb7a9912f72f76e3ae87e25cd,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,NA
203fec39140f773d7f906c36f15325ec,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
2048c93e73a8e2f678d4c0eed3521dbb,Bacteria,NA,NA,NA,NA,NA,NA
205fdf9d3a9bb4edb7b156d06ddf7786,NA,NA,NA,NA,NA,NA,NA
2066535669556a83047ead6a38c00f68,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,NA
207143675453f12fc2e666d380bc8a9d,Bacteria,NA,NA,NA,NA,NA,NA
207c553ccb26b2a86d8b10ee74c4fc6a,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sputigena
20995f3db63423f4b736e824a845d8f4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Odoribacter,NA
20abda45f63c1d342d5fbe7ae86f45e0,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
20b3eb9832f4e55dfb17d5fd5e01fa13,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,hominis/pufferi
20d537ca703ff47bb1bb3ac13cb8ac7c,Bacteria,NA,NA,NA,NA,NA,NA
20e4edf32063b53de9727175d0d6166a,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
20ee2c2d03348bb13170807904137dbc,NA,NA,NA,NA,NA,NA,NA
20f3bb72b3c1e14bc1c5bd4b1562eae4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,thetaiotaomicron
2106c76213528c574f634d5ef57d7338,Bacteria,NA,NA,NA,NA,NA,NA
2130c7f11bbbcb601adb37898ca22db5,Bacteria,NA,NA,NA,NA,NA,NA
21321c125a777ac27f2966ae2af100e1,Bacteria,NA,NA,NA,NA,NA,NA
213e8ac5a6969c05afd34bfb6b3cbeba,Bacteria,NA,NA,NA,NA,NA,NA
214118c427a181fe7137bb68c825d45e,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,NA
214318de55e67868c8d8e52ce4ea7090,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
2158b18cc73a3bec9609c3821683af6d,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
215f743875580778737648607b95efd6,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
21915a498b273c5a3ba68776bb19a64f,Bacteria,NA,NA,NA,NA,NA,NA
21a11cdc1d82d93bec99c8782b44b26c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
21a2646f462fcc7f13c26aa1ff8bcd7d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
21a60ca21fb94ee4dd993210bda3b15b,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,NA
21b228397a2310b6a9ec93c64b84b7b5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA
21f0f653e725746af5da2a23b0ee364b,NA,NA,NA,NA,NA,NA,NA
21f64163a9803060952765b396a69364,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
223a66f6d3a8ca0924a4324b62929801,Bacteria,NA,NA,NA,NA,NA,NA
2245838712a2ee090ff21bbb429de173,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Jonquetella,anthropi
2258dccdb8a4f2b305c57649a9aafce9,NA,NA,NA,NA,NA,NA,NA
225d0b562ac041750dbe0bbe4174d90a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
2261c0dd0d2ab86016440b3bfecd124c,Bacteria,NA,NA,NA,NA,NA,NA
22835251493873c9be178efea91415e2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,NA
228851bad5132b39b1c566837d7a9995,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,NA
229e7a8f46000f2bc4419959c0091a47,Bacteria,NA,NA,NA,NA,NA,NA
22a8b52f2db68680c443ff0312cd0d79,Bacteria,NA,NA,NA,NA,NA,NA
22ad4757c30fe23d56629581063c25ce,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,parvula/rogosae
22f3bf218cd88e77b0e1191e81347c38,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,NA
230a5fb1605edb38996d3a91e3d98f84,Bacteria,NA,NA,NA,NA,NA,NA
2311fb46440dcd3e94ac60deab10c751,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,gorbachii
232fd8086f899c1adb79d51b77ccb668,Bacteria,NA,NA,NA,NA,NA,NA
233a3f8923946e52ed3616cf7f67e57b,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
23547bb374b73366b40ac9fa6ded0873,Bacteria,NA,NA,NA,NA,NA,NA
236e78cb28981a293a3d4a683ff57c97,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
2383c5f07a6d08fa13d640e1c5f7dcd4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
2394c79a07f1ca1ef9c08cd57606e65e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,aurimucosum
2398cf1acb1e4c0309464c7d0189a2b2,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Parvimonas,NA
23db460a0ee8f5ff5c1bb50dcc440638,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
23dbb7af2decbb34f7cb58746a5a3615,Bacteria,NA,NA,NA,NA,NA,NA
23f0d3cf0f88e28042edffeb7874fb84,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
241b3d2cab3a178bbd1cf57f76ce7c24,Bacteria,NA,NA,NA,NA,NA,NA
242cc73a1b01ae4e88f90c2b5689f8ad,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,NA
247e04e5b7b89b9ff4444bb56f46f358,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,excrementihominis
248df7a1e750f453ef3ee8f2bdd1e107,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,NA
248e9d47d2814506dea94d32cead1f1a,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
24a9b0392155556ef025f50eea12a53a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Varibaculum,cambriense
24bff6d0f593aa5d33d6ca53e4f638b4,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,montpellierensis
24dec318d3360ae6affa3b60241bab29,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
250d9358631729b640cbf0614f87a87c,NA,NA,NA,NA,NA,NA,NA
251808bcde62c1b1ef572caa7fed502c,Bacteria,NA,NA,NA,NA,NA,NA
2537fda0446317d26c7b95437ab4041e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
253dd488817f81d2c854916b900322d9,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
2578c0dc3541678840de6527c0cbe1d0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pasteuri/warneri
2584d66b186e4896f9555b7bd3123bbb,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA
259618bba70e1c67c1ebf1f8c95d9a8e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
25baa12e751e5519ca2b2df892cd7d35,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
